
13899
13442.6
12764.2
11862.3
11863.7
10690.4
9511.08
8809.74
8815.36
8524.53
8504.98
8503.02
8510.94
8524.01
8538.54
8551.6
8563.65
8564.78
8561.46
8853.54
8871.45
8862.64
8911.16
8933.67
8926.57
9119.21
9133.09
9122.51
9460.8
9488.99
9479.24
9909.89
9936.94
9953.42
9932.18
10350.1
10384.6
10235.4
10202.4
10232.6
10247.7
10228.4
10216.1
10254.8
10237.8
9984.28
10018.4
10006.6
9847.27
9874.79
9867.32
9853.39
9868.76
9881.96
9871.86
9792.28
9813.08
9808.75
9750.13
9758.84
9763.71
9777.93
9762.65
9776.36
9804.01
9792.46
9563.69
9586.63
9608.2
9627.37
9639.66
9624.56
9038.13
9072.62
9056.1
8161.03
8191.55
8212.2
6055.55
6076.74
6092.19
6107.78
6134.62
6150.94
6127.32
5198.87
5231.3
5249.29
4177.51
4196.25
4180.67
3297.75
3319.17
3333.81
3352.91
3368.51
3384.65
3402.27
3388.56
2886.92
2906.15
2922.31
2938.35
2925.43
2584.51
2603.32
2427.14
2442.36
2458.83
2473.95
2101.27
2117.08
2135.26
2150.6
2167.86
2182.02
2198.15
2185.22
1684.68
1701.7
1713.82
1729.01
1717.65
1681.85
1699.18
1644.9
1657.31
1672.11
1660.58
1618.07
1634.18
1646.55
1641.12
1651.19
1664.76
1674.26
1685.57
1706.52
1715.68
1722.54
1729.48
1738.52
1744.93
1756.12
1764.04
1754.41
1684.27
1687.76
1690.26
1692.75
1696.21
1523.22
1522.32
1521.09
1520.78
1520.86
1465.36
1462.75
1460.45
1457.59
1455.53
1458.46
1358.23
1352.66
1348.81
1345.71
1342.92
1345.69
1364.65
1357.14
1351.22
1398.96
1393.34
1388.67
1384.83
1380.1
1376.05
1371.38
1367.19
1554.9
1550.51
1546.16
1538.94
1603.08
1596.02
1590.56
1596.57
1727
1714.98
1719.88
1853.6
1841.87
1835.13
1829.6
1837.51
1840.85
1826.73
1833.49
1907.37
1894.69
1899.47
1928.39
1920.05
1913.49
1905.96
1908.78
1900.46
1893.85
1887.74
1892.91
1857.84
1846.64
1837.25
1831.34
1839.5
2089.44
2075.34
2082.06
2370.84
2359.79
2364.11
2673.86
2666.89
2661.45
2656.93
2662.9
3101.5
3091.78
3086.66
3081.85
3086.93
3577.9
3569.29
3564.85
3559.96
3556.69
3690.05
3682.99
3677.55
3671.23
3676.54
3860.13
3849.2
3840.97
3833.15
3822.62
2994.46
2980.87
2969.11
2953.31
2942.33
2103.78
2088.32
2071.23
2059.99
2046.91
1768.36
1758.53
1748.61
1479.37
1473.16
1467.79
1461.16
1455.31
1336.42
1333.73
1330.93
1327.75
1324.27
1321.7
1320.04
1218.35
1218.03
1217.58
1217.82
1053.76
1053.67
1053.24
1053.48
1053.65
1053.41
1054.27
1069.51
1069.63
1070
1070.79
1071.94
1072.97
1074.06
1075.38
1074.21
1088.2
1090.06
1089.07
1098.97
1100.22
1099.29
1065.58
1066.72
1067.64
1068.07
1067.47
986.731
986.219
986.256
986.11
1001.56
1001.35
1001.38
903.869
901.948
900.563
907.151
906.16
905.712
906.633
908.261
906.218
906.589
973.091
971.564
972.536
960.237
958.486
958.797
986.054
984.513
984.091
984.841
955.293
953.668
954.049
968.705
967.638
966.941
967.926
943.061
941.509
941.937
920.258
919.433
919.581
919.533
949.266
949.42
949.306
949.313
914.235
914.161
914.148
1001.78
1001.99
1001.93
1001.84
981.685
981.796
981.73
981.744
992.033
992.105
992.147
992.41
992.423
946.715
946.907
947.072
947.209
946.937
948.534
948.891
949.089
948.995
893.582
893.96
894.104
894.244
894.128
903.507
903.924
903.982
904.088
903.858
852.017
852.539
852.945
852.762
832.53
832.816
833.04
833.306
833.029
303.909
303.72
303.422
303.35
303.666
316.08
315.478
315.359
315.489
311.155
310.991
310.881
310.779
310.916
507.527
507.134
507.017
506.875
507.144
524.389
523.809
523.547
523.785
530.499
529.846
529.395
529.402
529.528
495.251
495.02
494.803
494.599
494.937
481.165
480.271
480.131
479.676
480.302
510.758
509.424
509.802
529.379
529.163
576.753
536.098
539.463
484.708
480.807
483.975
479.197
475.052
470.374
466.083
485.621
481.221
481.066
476.93
472.59
402.329
398.53
394.447
390.535
387.389
387.432
384.271
379.312
375.205
312.716
310.119
306.245
247.577
244.64
242.08
240.164
240.426
238.21
235.503
233.36
235.148
190.276
188.214
186.493
187.937
154.889
152.876
151.136
149.531
148.274
146.709
145.821
146.905
114.978
113.325
111.899
110.58
109.393
108.545
107.891
108.677
122.546
121.143
119.923
119.24
120
105.413
104.258
106.488
105.817
104.4
76.421
75.5526
74.7094
63.0067
62.5685
61.7684
55.0481
54.4231
54.9703
0.806925
0.813754
0.799976
0.806054
0.810702
0.806139
0.807603
0.826454
0.800813
0.809377
0.830503
0.808332
0.824616
0.84166
0.79935
0.829894
0.846335
0.849808
0.832181
0.858295
0.910716
0.84658
0.855925
0.874952
0.925667
0.97482
1.00469
0.845176
0.886444
0.937774
0.871928
0.897583
0.911734
0.949884
0.996559
1.01576
1.07369
0.952616
0.982636
1.02244
1.01406
0.937459
0.970939
1.00454
1.04648
1.08873
1.05951
0.924397
0.949995
0.982166
0.897921
0.920962
0.944654
0.962763
1.00068
1.02985
1.10977
1.18928
1.26596
0.938318
0.959991
0.99051
1.02775
1.06789
1.03806
0.908961
0.942177
0.997888
1.04001
1.08302
0.985348
1.01235
1.05353
1.09282
0.963461
0.975182
1.00586
1.0626
0.974526
1.024
1.08287
0.963778
0.970244
1.01846
1.07746
0.960338
1.0031
1.05938
1.07011
1.05736
0.98914
1.04875
1.01904
0.965501
0.996167
0.941012
0.97332
1.02861
1.07781
1.03402
0.95889
0.999873
0.992879
0.948503
0.97008
1.01213
1.05288
1.01514
0.962902
0.95083
0.979928
0.981225
0.958116
0.977284
0.985105
0.979667
0.99187
1.00017
1.01103
1.03776
1.05677
1.09201
1.07011
1.04272
1.09426
1.09251
1.06814
1.07975
1.11068
1.15447
1.11565
1.07087
1.11243
1.19011
1.26865
1.19506
0.0936027
0.0475456
0.0958732
0.137186
9.5305e-26
